,price,bed,bath,feet,address,new_flag,link,company,original_str
31,1829000,7,3,3166,"59-75 Fresh Pond Rd,Maspeth, NY 11378",True,https://www.trulia.com/p/ny/maspeth/59-75-fresh-pond-rd-maspeth-ny-11378--2395682810,CENTURY HOMES REALTY GROUP LLC,"NEW - 18 HRS AGO
$1,829,000
7bd
3ba
3,166 sqft
59-75 Fresh Pond Rd,
Maspeth, NY 11378
LISTING BY: CENTURY HOMES REALTY GROUP LLC"
32,1875000,5,3,3000,"31-47 29th St,Astoria, NY 11106",True,https://www.trulia.com/p/ny/astoria/31-47-29th-st-astoria-ny-11106--2172265963,NY SPACE FINDERS INC.,"NEW - 18 HRS AGO
$1,875,000
5bd
3ba
3,000 sqft
31-47 29th St,
Astoria, NY 11106
LISTING BY: NY SPACE FINDERS INC."
33,2225000,4,2,1600,"250 E 87th St #30AJ,New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/250-e-87th-st-30aj-new-york-ny-10128--2497237116,COMPASS,"NEW - 18 HRS AGO
$2,225,000
4bd
2ba
1,600 sqft
250 E 87th St #30AJ,
New York, NY 10128
LISTING BY: COMPASS"
34,418000,2,2,1138,"100 Colfax Ave #2J,Staten Island, NY 10306",True,https://www.trulia.com/p/ny/staten-island/100-colfax-ave-2j-staten-island-ny-10306--2008768811,MOMENTUM REAL ESTATE LLC,"NEW - 18 HRS AGO
$418,000
2bd
2ba
1,138 sqft
100 Colfax Ave #2J,
Staten Island, NY 10306
LISTING BY: MOMENTUM REAL ESTATE LLC"
35,400000,2,2,853,"1286 E 91st St #202,Brooklyn, NY 11236",True,https://www.trulia.com/p/ny/brooklyn/1286-e-91st-st-202-brooklyn-ny-11236--2089033467,EXCELL CHOICE REALTY,"NEW - 19 HRS AGO
$400,000
2bd
2ba
853 sqft
1286 E 91st St #202,
Brooklyn, NY 11236
LISTING BY: EXCELL CHOICE REALTY"
36,4900000,3,3,1899,"10J Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-10j-2059135433,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$4,900,000+
3bd
3ba
1,899 sqft
10J Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
37,8300000,4,5,2534,"16E Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-16e-2059135434,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$8,300,000+
4bd
5ba
2,534 sqft
16E Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
38,1460000,1,1,714,"11F Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-11f-2059135435,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$1,460,000+
1bd
1ba
714 sqft
11F Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
39,2540000,2,2,1420,"6L Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-6l-2059135436,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$2,540,000+
2bd
2ba
1,420 sqft
6L Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
0,2990000,3,2,1425,"11C Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-11c-2059135437,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$2,990,000+
3bd
2ba
1,425 sqft
11C Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
1,1399000,1,1,728,"7E Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-7e-2059135438,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$1,399,000+
1bd
1ba
728 sqft
7E Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
2,2195000,2,2,992,"9A Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-9a-2059135439,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$2,195,000+
2bd
2ba
992 sqft
9A Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
3,13500000,4,5,3677,"PHS Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-Phs-2059135440,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$13,500,000+
4bd
5ba
3,677 sqft
PHS Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
4,2545000,2,2,1226,"11L Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-11l-2059135441,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$2,545,000+
2bd
2ba
1,226 sqft
11L Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
5,8275000,4,5,2834,"16G Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-16g-2059135442,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$8,275,000+
4bd
5ba
2,834 sqft
16G Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
6,5825000,4,4,2082,"5H Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-5h-2059135443,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$5,825,000+
4bd
4ba
2,082 sqft
5H Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
7,1510000,1,1,743,"12G Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-12g-2059135444,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$1,510,000+
1bd
1ba
743 sqft
12G Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
8,7575000,4,4,2589,"10H Plan in 212 West 72nd Street,New York, NY 10023",True,https://www.trulia.com/builder-community-plan/212-West-72nd-Street-10h-2059135445,212W72,"NEW
NEW CONSTRUCTION
BUILDABLE PLAN
$7,575,000+
4bd
4ba
2,589 sqft
10H Plan in 212 West 72nd Street,
New York, NY 10023
LISTING BY: 212W72"
9,305000,0,1,450,"85-14 Broadway #5D,Elmhurst, NY 11373",True,https://www.trulia.com/p/ny/elmhurst/85-14-broadway-5d-elmhurst-ny-11373--2396405549,CITY HOUSE REALTY INC.,"NEW - 19 HRS AGO
$305,000
Studio
1ba
450 sqft
85-14 Broadway #5D,
Elmhurst, NY 11373
LISTING BY: CITY HOUSE REALTY INC."
10,399000,2,1,1221,"31 Devon Loop #A,Staten Island, NY 10314",True,https://www.trulia.com/p/ny/staten-island/31-devon-loop-a-staten-island-ny-10314--2008855913,"ROBERT DEFALCO REALTY, INC.","NEW
OPEN SUN, 2-4PM
$399,000
2bd
1ba
1,221 sqft
31 Devon Loop #A,
Staten Island, NY 10314
LISTING BY: ROBERT DEFALCO REALTY, INC."
11,749900,4,3,2572,"316 York Ave,Staten Island, NY 10301",True,https://www.trulia.com/p/ny/staten-island/316-york-ave-staten-island-ny-10301--743848,DITOMMASO REAL ESTATE,"NEW - 19 HRS AGO
$749,900
4bd
3ba
2,572 sqft
316 York Ave,
Staten Island, NY 10301
LISTING BY: DITOMMASO REAL ESTATE"
12,595000,1,1,677,"342 E 110th St #6C,New York, NY 10029",True,https://www.trulia.com/p/ny/new-york/342-e-110th-st-6c-new-york-ny-10029--2088891812,COMPASS,"NEW
OPEN SUN, 10:30-11:30AM
$595,000
1bd
1ba
677 sqft
342 E 110th St #6C,
New York, NY 10029
LISTING BY: COMPASS"
13,2250000,4,3,,"108 E 86th St #12N,New York, NY 10028",True,https://www.trulia.com/p/ny/new-york/108-e-86th-st-12n-new-york-ny-10028--2478898012,"YOREEVO, LLC","NEW
OPEN SUN, 1:30-2:30PM
$2,250,000
4bd
3ba
108 E 86th St #12N,
New York, NY 10028
LISTING BY: YOREEVO, LLC"
14,375000,2,2,,"800 Grand Concourse #2SN,Bronx, NY 10451",True,https://www.trulia.com/p/ny/bronx/800-grand-concourse-2sn-bronx-ny-10451--2333368890,ENGEL & VÖLKERS NEW YORK REAL ESTATE,"NEW - 19 HRS AGO
$375,000
2bd
2ba
800 Grand Concourse #2SN,
Bronx, NY 10451
LISTING BY: ENGEL & VÖLKERS NEW YORK REAL ESTATE"
15,1200000,9,7,,"439 E 45th St #1-6,Brooklyn, NY 11203",True,https://www.trulia.com/p/ny/brooklyn/439-e-45th-st-1-6-brooklyn-ny-11203--2625411237,"MITRA HAKIMI REALTY GROUP, LLC","NEW - 19 HRS AGO
$1,200,000
9bd
7ba
439 E 45th St #1-6,
Brooklyn, NY 11203
LISTING BY: MITRA HAKIMI REALTY GROUP, LLC"
16,995000,12,6,4200,"93-38 43rd Ave #6FAM,Elmhurst, NY 11373",True,https://www.trulia.com/p/ny/elmhurst/93-38-43rd-ave-6fam-elmhurst-ny-11373--2625411236,OXFORD PROPERTY GROUP,"NEW - 19 HRS AGO
$995,000
12bd
6ba
4,200 sqft
93-38 43rd Ave #6FAM,
Elmhurst, NY 11373
LISTING BY: OXFORD PROPERTY GROUP"
17,3000000,7,7,5080,"351 W 84th St #1,New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/351-w-84th-st-1-new-york-ny-10024--2625411235,SOTHEBY'S INTERNATIONAL REALTY,"NEW - 19 HRS AGO
$3,000,000
7bd
7ba
5,080 sqft
351 W 84th St #1,
New York, NY 10024
LISTING BY: SOTHEBY'S INTERNATIONAL REALTY"
18,1675000,2,2,1087,"710 Metropolitan Ave #5C,Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/710-metropolitan-ave-5c-brooklyn-ny-11211--2590482056,MNS,"NEW - 19 HRS AGO
$1,675,000
2bd
2ba
1,087 sqft
710 Metropolitan Ave #5C,
Brooklyn, NY 11211
LISTING BY: MNS"
19,1725000,2,2,980,"710 Metropolitan Ave #4C,Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/710-metropolitan-ave-4c-brooklyn-ny-11211--2590449817,MNS,"NEW - 19 HRS AGO
$1,725,000
2bd
2ba
980 sqft
710 Metropolitan Ave #4C,
Brooklyn, NY 11211
LISTING BY: MNS"
20,239000,1,1,850,"37-51 86th St #3N,Jackson Heights, NY 11372",True,https://www.trulia.com/p/ny/jackson-heights/37-51-86th-st-3n-jackson-heights-ny-11372--2556347846,"JOHN INGUAGGIATO, LREB","NEW - 19 HRS AGO
$239,000
1bd
1ba
850 sqft
37-51 86th St #3N,
Jackson Heights, NY 11372
LISTING BY: JOHN INGUAGGIATO, LREB"
21,699000,3,2,1876,"127 McArthur Ave,Staten Island, NY 10312",True,https://www.trulia.com/p/ny/staten-island/127-mcarthur-ave-staten-island-ny-10312--842886,MOMENTUM REAL ESTATE LLC,"NEW - 19 HRS AGO
$699,000
3bd
2ba
1,876 sqft
127 McArthur Ave,
Staten Island, NY 10312
LISTING BY: MOMENTUM REAL ESTATE LLC"
22,399000,0,1,,"225 E 36th St #3D,New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/225-e-36th-st-3d-new-york-ny-10016--2478464637,CORCORAN,"NEW
OPEN SUN, 12-1:30PM
$399,000
Studio
1ba
225 E 36th St #3D,
New York, NY 10016
LISTING BY: CORCORAN"
23,369000,1,1,650,"4489 Broadway #6D,New York, NY 10040",True,https://www.trulia.com/p/ny/new-york/4489-broadway-6d-new-york-ny-10040--2008701045,KELLER WILLIAMS NYC,"NEW
OPEN SUN, 1:45-2:45PM
$369,000
1bd
1ba
650 sqft
4489 Broadway #6D,
New York, NY 10040
LISTING BY: KELLER WILLIAMS NYC"
24,689999,3,1,1036,"5215 Avenue L,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/5215-avenue-l-brooklyn-ny-11234--2009862089,ERA TOP SERVICE REALTY INC.,"NEW - 19 HRS AGO
$689,999
3bd
1ba
1,036 sqft
5215 Avenue L,
Brooklyn, NY 11234
LISTING BY: ERA TOP SERVICE REALTY INC."
25,1398888,2,2,970,"630 1st Ave #34E,New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/630-1st-ave-34e-new-york-ny-10016--2008631915,COMPASS,"NEW
OPEN SUN, 1-3PM
$1,398,888
2bd
2ba
970 sqft
630 1st Ave #34E,
New York, NY 10016
LISTING BY: COMPASS"
26,385000,0,1,475,"210 E 36th St #3J,New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/210-e-36th-st-3j-new-york-ny-10016--2478364429,BOND NEW YORK,"NEW
OPEN SUN, 12-1PM
$385,000
Studio
1ba
475 sqft
210 E 36th St #3J,
New York, NY 10016
LISTING BY: BOND NEW YORK"
27,2350000,2,2,1180,"133 W 22nd St #8F,New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/133-w-22nd-st-8f-new-york-ny-10011--2088823253,DOUGLAS ELLIMAN,"NEW
$2,350,000
2bd
2ba
1,180 sqft
133 W 22nd St #8F,
New York, NY 10011
LISTING BY: DOUGLAS ELLIMAN"
28,695000,1,1,,"155 E 76th St #4C,New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/155-e-76th-st-4c-new-york-ny-10021--2192636258,BROWN HARRIS STEVENS,"NEW
OPEN SUN, 12-3PM
$695,000
1bd
1ba
155 E 76th St #4C,
New York, NY 10021
LISTING BY: BROWN HARRIS STEVENS"
29,950000,2,2,971,"171 W 131st St #610,New York, NY 10027",True,https://www.trulia.com/p/ny/new-york/171-w-131st-st-610-new-york-ny-10027--2283922459,DOUGLAS ELLIMAN,"NEW - 19 HRS AGO
$950,000
2bd
2ba
971 sqft
171 W 131st St #610,
New York, NY 10027
LISTING BY: DOUGLAS ELLIMAN"
30,1150000,1,1,773,"710 Metropolitan Ave #5F,Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/710-metropolitan-ave-5f-brooklyn-ny-11211--2590452324,MNS,"NEW - 19 HRS AGO
$1,150,000
1bd
1ba
773 sqft
710 Metropolitan Ave #5F,
Brooklyn, NY 11211
LISTING BY: MNS"
31,1295000,12,6,2500,"1665 76th St #6,Brooklyn, NY 11214",True,https://www.trulia.com/p/ny/brooklyn/1665-76th-st-6-brooklyn-ny-11214--2614069563,REMAX REAL ESTATE PROFESSIONALS,"NEW - 19 HRS AGO
$1,295,000
12bd
6ba
2,500 sqft
1665 76th St #6,
Brooklyn, NY 11214
LISTING BY: REMAX REAL ESTATE PROFESSIONALS"
32,1035000,1,1,680,"710 Metropolitan Ave #3E,Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/710-metropolitan-ave-3e-brooklyn-ny-11211--2590488955,MNS,"NEW - 19 HRS AGO
$1,035,000
1bd
1ba
680 sqft
710 Metropolitan Ave #3E,
Brooklyn, NY 11211
LISTING BY: MNS"
33,685000,0,1,468,"710 Metropolitan Ave #3L,Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/710-metropolitan-ave-3l-brooklyn-ny-11211--2590614066,MNS,"NEW - 19 HRS AGO
$685,000
Studio
1ba
468 sqft
710 Metropolitan Ave #3L,
Brooklyn, NY 11211
LISTING BY: MNS"
34,859000,3,2,2320,"5003 Avenue M,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/5003-avenue-m-brooklyn-ny-11234--2009861830,FILLMORE REAL ESTATE LTD,"NEW
OPEN SUN, 1:15-2:30PM
$859,000
3bd
2ba
2,320 sqft
5003 Avenue M,
Brooklyn, NY 11234
LISTING BY: FILLMORE REAL ESTATE LTD"
35,674000,3,3,1312,"15129 134th Ave,Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/15129-134th-ave-jamaica-ny-11434--2010258779,B AND R DEVELOPMENT AND SALES LLC,"NEW - 19 HRS AGO
$674,000
3bd
3ba
1,312 sqft
15129 134th Ave,
Jamaica, NY 11434
LISTING BY: B AND R DEVELOPMENT AND SALES LLC"
